,date,id,text,username,followers,favorites,retweets
621,2021-10-20 13:15:16+00:00,1450812865280151555,"📈 #Bitcoin $BTC Supply in Profit (7d MA) just reached a 7-month high of 18,450,811.889 BTC

Previous 7-month high of 18,449,024.390 BTC was observed on 17 April 2021

View metric:
https://t.co/iA2PiXhX8N https://t.co/cM0zSElkvV",glassnodealerts,162382,11,4
622,2021-10-20 12:15:58+00:00,1450797943565520906,"📈 #Bitcoin $BTC Realized Price just reached an ATH of $22,387.67

View metric:
https://t.co/1lFrCHsntP https://t.co/y95UTk1l70",glassnodealerts,162382,14,3
623,2021-10-20 12:15:57+00:00,1450797938112872456,"📈 #Bitcoin $BTC Amount of Supply Last Active 5y-7y just reached a 4-month high of 671,109.768 BTC

View metric:
https://t.co/1iBTMZ79br https://t.co/WxtujIxpJ8",glassnodealerts,162382,7,1
624,2021-10-20 11:15:25+00:00,1450782705021558791,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $421,940,582,464.39

View metric:
https://t.co/C8JhD26mC1 https://t.co/APl6wv536E",glassnodealerts,162382,18,2
625,2021-10-20 09:15:41+00:00,1450752569903550464,"📈 #Bitcoin $BTC Percent Supply in Profit (7d MA) just reached a 6-month high of 97.752%

View metric:
https://t.co/j7YdXmPRtr https://t.co/xfA9ypM46o",glassnodealerts,162382,14,3
626,2021-10-20 09:15:39+00:00,1450752565126344706,"📉 #Bitcoin $BTC Supply in Loss (7d MA) just reached a 6-month low of 414,601.078 BTC

View metric:
https://t.co/xF3a2VMQxm https://t.co/vQ0cGNeemi",glassnodealerts,162382,9,2
627,2021-10-20 07:16:11+00:00,1450722500854308865,"📈 #Bitcoin $BTC Futures Contracts Open Interest just reached an ATH of $817,605,927.21 on #Bitfinex

Previous ATH of $816,194,977.96 was observed on 19 October 2021

View metric:
https://t.co/sX9wgOdDRb https://t.co/ClLpHUMDTg",glassnodealerts,162382,18,2
628,2021-10-20 07:16:10+00:00,1450722496643321858,"📈 #Bitcoin $BTC Number of Addresses in Profit (7d MA) just reached an ATH of 37,396,654.839

View metric:
https://t.co/qLnvDYVzPt https://t.co/kQ6K8MOHgc",glassnodealerts,162382,14,0
629,2021-10-20 07:16:09+00:00,1450722491702386694,"📈 #Bitcoin $BTC Percent Supply Last Active 5+ Years just reached an ATH of 22.854%

View metric:
https://t.co/90CEGcXoYk https://t.co/N4oaoxLSxU",glassnodealerts,162382,9,0
630,2021-10-20 07:16:08+00:00,1450722487222915074,"📈 #Bitcoin $BTC Open Interest in Perpetual Futures Contracts just reached a 19-month high of $817,605,927.21 on #Bitfinex

Previous 19-month high of $816,194,977.96 was observed on 19 October 2021

View metric:
https://t.co/TME6bSZWcf https://t.co/dc67B0xP0o",glassnodealerts,162382,18,3
631,2021-10-20 07:16:07+00:00,1450722482562949123,"📈 #Bitcoin $BTC Futures Open Interest just reached a 19-month high of $817,605,927.21 on #Bitfinex

Previous 19-month high of $816,194,977.96 was observed on 19 October 2021

View metric:
https://t.co/xFsdA0Yrlf https://t.co/nIS3GQ23JG",glassnodealerts,162382,3,0
632,2021-10-20 07:16:06+00:00,1450722477668290564,"📈 #Bitcoin $BTC Median Transaction Volume (change-adjusted) (7d MA) just reached a 3-month high of $594.15

Previous 3-month high of $593.46 was observed on 17 October 2021

View metric:
https://t.co/k2Un2H1Y3v https://t.co/3hir1eTVkT",glassnodealerts,162382,3,0
633,2021-10-20 07:16:05+00:00,1450722473004224512,"📈 #Bitcoin $BTC Mean Transaction Volume (7d MA) just reached a 1-month high of $1,038,229.47

Previous 1-month high of $1,036,668.94 was observed on 26 September 2021

View metric:
https://t.co/q4C1scioRL https://t.co/RH5YDetocg",glassnodealerts,162382,7,2
634,2021-10-20 06:15:59+00:00,1450707347471482880,"📈 #Bitcoin $BTC Miner Revenue just reached a 1-month high of $5,220,219.95

Previous 1-month high of $4,624,998.57 was observed on 17 October 2021

View metric:
https://t.co/UYhnd9eeZH https://t.co/sHaCQ4Ooq3",glassnodealerts,162382,9,3
635,2021-10-20 05:16:01+00:00,1450692258861391872,"📉 #Bitcoin $BTC HODLer Net Position Change just reached a 1-month low of 23,852.139

Previous 1-month low of 23,855.664 was observed on 19 October 2021

View metric:
https://t.co/CU3jPaaHXh https://t.co/cjPpLeuVl8",glassnodealerts,162382,11,1
636,2021-10-20 05:16:00+00:00,1450692252498542596,"📈 #Bitcoin $BTC Number of UTXOs in Profit (7d MA) just reached an ATH of 123,290,517.232

View metric:
https://t.co/JhaqOL08GQ https://t.co/Gw5Z93aBJ2",glassnodealerts,162382,14,2
637,2021-10-20 05:00:00+00:00,1450688226851790852,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $2.8B in
⬅️  $3.4B out
📉 Net flow: -$599.7M

#Ethereum $ETH
➡️  $466.4M in
⬅️  $866.6M out
📉 Net flow: -$400.2M

#Tether (ERC20) $USDT
➡️  $635.0M in
⬅️  $716.0M out
📉 Net flow: -$81.0M

https://t.co/dk2HbGwhVw",glassnodealerts,162382,123,25
638,2021-10-20 04:15:59+00:00,1450677151246823430,"📈 #Bitcoin $BTC Amount of Supply Last Active 6m-12m (1d MA) just reached a 2-year high of 3,905,868.936 BTC

View metric:
https://t.co/A9C42UhPRP https://t.co/qFlUpwxzNw",glassnodealerts,162382,18,5
639,2021-10-20 03:15:43+00:00,1450661983708237833,"📉 #Bitcoin $BTC Amount of Supply Last Active 7y-10y just reached a 4-month low of 1,306,557.625 BTC

Previous 4-month low of 1,306,599.870 BTC was observed on 19 October 2021

View metric:
https://t.co/SXdwx1ntOG https://t.co/tNr84iXDyU",glassnodealerts,162382,7,2
640,2021-10-20 02:15:47+00:00,1450646900319866884,"📈 #Bitcoin $BTC The Puell Multiple (7d MA) just reached a 1-month high of 1.572

Previous 1-month high of 1.524 was observed on 18 October 2021

View metric:
https://t.co/ye4Qogbdtl https://t.co/3TZl5MW9eZ",glassnodealerts,162382,4,1
641,2021-10-20 02:15:41+00:00,1450646873862287364,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 10-month low of 1,327,744.560 BTC

Previous 10-month low of 1,328,369.071 BTC was observed on 16 October 2021

View metric:
https://t.co/zuEFeQYl2M https://t.co/4jHDrCShN7",glassnodealerts,162382,2,0
642,2021-10-20 01:15:59+00:00,1450631849588441091,"📈 #Bitcoin $BTC Stock-to-Flow Deflection (7d MA) just reached a 5-month high of 0.549

Previous 5-month high of 0.548 was observed on 19 October 2021

View metric:
https://t.co/v34pulJLyr https://t.co/p3rZm3Z2BZ",glassnodealerts,162382,4,0
643,2021-10-20 01:15:57+00:00,1450631844769185796,"📉 #Bitcoin $BTC Balance on Exchanges just reached a 3-year low of 2,450,966.537 BTC

Previous 3-year low of 2,451,861.462 BTC was observed on 17 September 2021

View metric:
https://t.co/9vOOAmwh32 https://t.co/XHv60RfEZG",glassnodealerts,162382,7,1
644,2021-10-20 01:15:56+00:00,1450631839794749449,"📉 #Bitcoin $BTC Exchange Net Flow (1d MA) just reached a 1-month low of -$24,273,622.68

Previous 1-month low of -$17,284,388.93 was observed on 11 October 2021

View metric:
https://t.co/IOuUPsnPKM https://t.co/NlIGF22tTX",glassnodealerts,162382,4,0
645,2021-10-20 01:15:55+00:00,1450631833155215369,"📉 #Bitcoin $BTC Exchange Net Flow (1d MA) just reached a 1-month low of -377.431 BTC

Previous 1-month low of -303.096 BTC was observed on 11 October 2021

View metric:
https://t.co/YUEyldv0jg https://t.co/qq1gaFaeDX",glassnodealerts,162382,5,0
646,2021-10-20 01:15:54+00:00,1450631828570841092,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &lt; 1h (7d MA) just reached a 5-month high of 8,949.429

Previous 5-month high of 8,944.720 was observed on 06 October 2021

View metric:
https://t.co/2yZnnG2bfq https://t.co/7991Hh3c2W",glassnodealerts,162382,4,0
647,2021-10-20 01:15:52+00:00,1450631824078692359,"📈 #Bitcoin $BTC NVT Signal (7d MA) just reached a 1-month high of 563.297

Previous 1-month high of 563.295 was observed on 20 September 2021

View metric:
https://t.co/NIjFezJMgN https://t.co/AzM88TpMcf",glassnodealerts,162382,4,1
648,2021-10-20 00:15:48+00:00,1450616706070683649,"📈 #Bitcoin $BTC aSOPR (7d MA) just reached a 1-month high of 1.05928

View metric:
https://t.co/yJqatjFTgP https://t.co/OPIMcOWZxL",glassnodealerts,162382,8,0
649,2021-10-20 00:15:47+00:00,1450616701230403587,"📈 #Bitcoin $BTC Percent UTXOs in Profit (7d MA) just reached a 6-month high of 98.875%

View metric:
https://t.co/Z8rNEdUuke https://t.co/tdAjY9buhf",glassnodealerts,162382,5,1
650,2021-10-20 00:15:46+00:00,1450616696536977408,"📉 #Bitcoin $BTC Number of UTXOs in Loss (7d MA) just reached a 6-month low of 1,398,055.851

View metric:
https://t.co/qT6K0V2xdL https://t.co/NE5KJLu5yx",glassnodealerts,162382,2,0
651,2021-10-20 00:15:44+00:00,1450616689649987593,"📈 #Bitcoin $BTC Relative Unrealized Profit (7d MA) just reached a 5-month high of 0.633

View metric:
https://t.co/7WHEAsLzuU https://t.co/Zdo6kP3pid",glassnodealerts,162382,3,0
652,2021-10-20 00:15:43+00:00,1450616684490932225,"📈 #Bitcoin $BTC Number of Receiving Addresses (7d MA) just reached a 5-month high of 32,038.988

Previous 5-month high of 31,981.518 was observed on 18 October 2021

View metric:
https://t.co/U2DRirGj7r https://t.co/53TE7aQ1Ee",glassnodealerts,162382,5,1
653,2021-10-19 23:15:53+00:00,1450601628386701319,"📈 #Bitcoin $BTC Number of Transactions (7d MA) just reached a 5-month high of 11,574.429

Previous 5-month high of 11,574.387 was observed on 08 October 2021

View metric:
https://t.co/dZAuLlEYJj https://t.co/RlSUhWODq2",glassnodealerts,162382,2,1
654,2021-10-19 21:15:30+00:00,1450571330840145921,"📈 #Bitcoin $BTC Supply in Profit (7d MA) just reached a 6-month high of 18,321,779.428 BTC

View metric:
https://t.co/iA2PiXhX8N https://t.co/nvMdXZlE4L",glassnodealerts,162382,9,1
655,2021-10-19 21:15:28+00:00,1450571325085523974,"📈 #Bitcoin $BTC Net Unrealized Profit/Loss (NUPL) just reached a 5-month high of 0.648

View metric:
https://t.co/5Vyy8ZGaKp https://t.co/JLWRxqQKEA",glassnodealerts,162382,11,0
656,2021-10-19 21:15:27+00:00,1450571318089420803,"📉 #Bitcoin $BTC Amount of Supply Last Active 2y-3y (1d MA) just reached a 1-month low of 1,860,248.410 BTC

View metric:
https://t.co/ov1FrjgNQz https://t.co/bi9ahHVlGJ",glassnodealerts,162382,4,0
657,2021-10-19 20:15:35+00:00,1450556252103249922,"📉 #Bitcoin $BTC Number of Addresses in Loss (7d MA) just reached a 6-month low of 848,578.601

View metric:
https://t.co/s2ciFMlDcX https://t.co/yPe0sJw47k",glassnodealerts,162382,11,0
658,2021-10-19 20:15:33+00:00,1450556245010681864,"📈 #Bitcoin $BTC Percent Addresses in Profit (7d MA) just reached a 6-month high of 97.754%

View metric:
https://t.co/ik5IkrcQZM https://t.co/iodffKvVSH",glassnodealerts,162382,10,1
659,2021-10-19 20:15:29+00:00,1450556229806403588,"📈 #Bitcoin $BTC MVRV Z-Score just reached a 5-month high of 3.704

Previous 5-month high of 3.680 was observed on 15 October 2021

View metric:
https://t.co/IBVIM3J84o https://t.co/4QlbD4HNPU",glassnodealerts,162382,7,2
660,2021-10-19 20:15:28+00:00,1450556222701191168,"📈 #Bitcoin $BTC MVRV (1d MA) just reached a 5-month high of 2.791

View metric:
https://t.co/8kKvYmGpCW https://t.co/fb91L83oTR",glassnodealerts,162382,10,0
661,2021-10-19 20:15:26+00:00,1450556215872917504,"📉 #Bitcoin $BTC Transaction Volume (change-adjusted) (7d MA) just reached a 1-month low of 28,260.105 BTC

View metric:
https://t.co/cY1CIlRg23 https://t.co/OXoOfkOBav",glassnodealerts,162382,6,0
662,2021-10-19 19:15:29+00:00,1450541128676257800,"📉 #Bitcoin $BTC Percent Supply Last Active 3+ Years just reached a 1-month low of 34.979%

View metric:
https://t.co/ari6mxFMpi https://t.co/uF6cAnQ5Wz",glassnodealerts,162382,13,2
663,2021-10-19 19:15:27+00:00,1450541121692651526,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 7y-10y (7d MA) just reached a 4-month high of 27.024

View metric:
https://t.co/LauWkuHIY5 https://t.co/FwHE8bbJng",glassnodealerts,162382,7,1
664,2021-10-19 19:15:26+00:00,1450541116261085192,"📈 #Bitcoin $BTC Average Spent Output Lifespan (ASOL) (7d MA) just reached a 1-month high of 50.322

Previous 1-month high of 50.295 was observed on 17 October 2021

View metric:
https://t.co/4ydvSsM2E1 https://t.co/G4URTft15v",glassnodealerts,162382,5,0
665,2021-10-19 18:15:29+00:00,1450526028074569728,"📈 #Bitcoin $BTC Reserve Risk (7d MA) just reached a 4-month high of 0.000103

View metric:
https://t.co/qNLjuk1sxH https://t.co/T8XLjJa7D6",glassnodealerts,162382,10,0
666,2021-10-19 18:15:28+00:00,1450526023028723717,"📈 #Bitcoin $BTC Exchange Outflow Volume (7d MA) just reached a 1-month high of 1,271.262 BTC

Previous 1-month high of 1,228.189 BTC was observed on 08 October 2021

View metric:
https://t.co/TGwBkwI3wg https://t.co/QM9zgRgqL2",glassnodealerts,162382,8,0
667,2021-10-19 18:15:25+00:00,1450526013373521927,"📈 #Bitcoin $BTC Transaction Volume (7d MA) just reached a 1-month high of $10,919,961,227.26

Previous 1-month high of $10,802,479,068.97 was observed on 19 September 2021

View metric:
https://t.co/rngyRZtyyM https://t.co/2vrzaeo5Rv",glassnodealerts,162382,5,0
668,2021-10-19 18:15:24+00:00,1450526008550035456,"📈 #Bitcoin $BTC Number of New Addresses (7d MA) just reached a 5-month high of 18,305.810

Previous 5-month high of 18,272.458 was observed on 18 October 2021

View metric:
https://t.co/tDzY9Fl7QL https://t.co/0K8dpTEKks",glassnodealerts,162382,4,0
669,2021-10-19 17:15:27+00:00,1450510921684684800,"📉 #Bitcoin $BTC Amount of Supply Last Active 3y-5y (1d MA) just reached a 1-month low of 2,287,953.027 BTC

Previous 1-month low of 2,288,005.608 BTC was observed on 18 October 2021

View metric:
https://t.co/XSjQIR8ORg https://t.co/kr21whCpuJ",glassnodealerts,162382,8,2
670,2021-10-19 17:15:26+00:00,1450510916504768513,"📉 #Bitcoin $BTC Amount of Supply Last Active 3m-6m (1d MA) just reached a 6-month low of 1,981,180.259 BTC

View metric:
https://t.co/xD7zWV6u5s https://t.co/rKAuWT8ktL",glassnodealerts,162382,8,1
671,2021-10-19 17:15:25+00:00,1450510911534403589,"📈 #Bitcoin $BTC Exchange Inflow Volume (7d MA) just reached a 4-month high of $74,537,528.99

Previous 4-month high of $73,155,179.76 was observed on 12 August 2021

View metric:
https://t.co/dzmYWUYjoL https://t.co/2JPbhaX2Rj",glassnodealerts,162382,4,1
672,2021-10-19 17:15:23+00:00,1450510906559959049,"📈 #Bitcoin $BTC Exchange Inflow Volume (7d MA) just reached a 1-month high of 1,245.709 BTC

Previous 1-month high of 1,233.031 BTC was observed on 08 October 2021

View metric:
https://t.co/1S6EbD2CXg https://t.co/032hWrqDQr",glassnodealerts,162382,4,1
673,2021-10-19 17:15:20+00:00,1450510891783532548,"📈 #Bitcoin $BTC Balance on Exchanges just reached a 1-month high of 2,468,579.594 BTC

Previous 1-month high of 2,465,565.182 BTC was observed on 26 September 2021

View metric:
https://t.co/9vOOAmwh32 https://t.co/MTNsEnjVPZ",glassnodealerts,162382,8,1
674,2021-10-19 16:15:23+00:00,1450495806159659014,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,329,984.386 BTC

View metric:
https://t.co/lBBwEqVviB https://t.co/KmpBLtSEXY",glassnodealerts,162382,11,0
675,2021-10-19 15:15:21+00:00,1450480697416855553,"📉 #Bitcoin $BTC Mean Transaction Volume (change-adjusted) (7d MA) just reached a 1-month low of 2.673 BTC

Previous 1-month low of 2.674 BTC was observed on 18 October 2021

View metric:
https://t.co/2oWxScyL0a https://t.co/xjcYOH2M4E",glassnodealerts,162382,7,1
676,2021-10-19 12:15:17+00:00,1450435381799919620,"📉 #Bitcoin $BTC Number of Addresses Holding 10k+ Coins just reached a 5-year low of 81

View metric:
https://t.co/iHq1NPfawI https://t.co/toGzLcXBcm",glassnodealerts,162382,31,6
677,2021-10-19 11:16:06+00:00,1450420486136115200,"📉 #Bitcoin $BTC Percent Supply Last Active 2+ Years just reached a 1-month low of 44.837%

View metric:
https://t.co/QABODbVlQG https://t.co/dQJKgL7aOt",glassnodealerts,162382,25,3
678,2021-10-19 11:16:04+00:00,1450420481056780288,"📈 #Bitcoin $BTC Realized Price just reached an ATH of $22,300.01

View metric:
https://t.co/1lFrCHsntP https://t.co/GSTXohQ1cS",glassnodealerts,162382,8,0
679,2021-10-19 11:16:03+00:00,1450420476451430403,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 3y-5y (7d MA) just reached a 1-month high of 160.911

View metric:
https://t.co/ex4hZu7TEp https://t.co/8r9PjTBGBI",glassnodealerts,162382,3,0
680,2021-10-19 11:16:02+00:00,1450420471653097472,"📈 #Bitcoin $BTC Amount of Supply Last Active 5y-7y just reached a 4-month high of 669,390.494 BTC

Previous 4-month high of 669,389.062 BTC was observed on 18 October 2021

View metric:
https://t.co/1iBTMZ79br https://t.co/7Gb757cSRj",glassnodealerts,162382,1,0
681,2021-10-19 10:15:15+00:00,1450405173734649859,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &gt; 10y (7d MA) just reached an ATH of 0.601

Previous ATH of 0.571 was observed on 26 September 2021

View metric:
https://t.co/i1VZgVvcka https://t.co/8MCvJyLOY3",glassnodealerts,162382,12,2
682,2021-10-19 10:15:14+00:00,1450405168672088071,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $420,187,253,598.87

View metric:
https://t.co/C8JhD26mC1 https://t.co/cmjOVaC8op",glassnodealerts,162382,7,1
683,2021-10-19 08:15:35+00:00,1450375061244887041,"📈 #Bitcoin $BTC Percent Supply in Profit (7d MA) just reached a 6-month high of 96.922%

View metric:
https://t.co/j7YdXmPRtr https://t.co/3nbMBNWBQ4",glassnodealerts,162382,19,4
684,2021-10-19 08:15:34+00:00,1450375056564137984,"📉 #Bitcoin $BTC Supply in Loss (7d MA) just reached a 6-month low of 570,356.423 BTC

View metric:
https://t.co/xF3a2VMQxm https://t.co/UvwbLgMwhw",glassnodealerts,162382,7,1
685,2021-10-19 06:15:11+00:00,1450344759462178817,"📈 #Bitcoin $BTC Futures Contracts Open Interest just reached an ATH of $789,543,692.65 on #Bitfinex

Previous ATH of $787,065,275.68 was observed on 18 October 2021

View metric:
https://t.co/sX9wgOdDRb https://t.co/azfimO9W45",glassnodealerts,162382,25,3
686,2021-10-19 06:15:10+00:00,1450344754793811969,"📈 #Bitcoin $BTC Number of Addresses in Profit (7d MA) just reached an ATH of 37,116,875.113

Previous ATH of 37,115,151.905 was observed on 17 April 2021

View metric:
https://t.co/qLnvDYVzPt https://t.co/wsqmphle47",glassnodealerts,162382,12,1
687,2021-10-19 06:15:09+00:00,1450344749957795840,"📈 #Bitcoin $BTC Open Interest in Perpetual Futures Contracts just reached a 19-month high of $789,543,692.65 on #Bitfinex

Previous 19-month high of $787,065,275.68 was observed on 18 October 2021

View metric:
https://t.co/TME6bSZWcf https://t.co/SjjfU7DsiD",glassnodealerts,162382,9,0
688,2021-10-19 06:15:08+00:00,1450344745608351745,"📈 #Bitcoin $BTC Futures Open Interest just reached a 19-month high of $789,543,692.65 on #Bitfinex

Previous 19-month high of $787,065,275.68 was observed on 18 October 2021

View metric:
https://t.co/xFsdA0Yrlf https://t.co/vaUcXGe8zW",glassnodealerts,162382,7,0
689,2021-10-19 05:16:08+00:00,1450329899521220611,"📈 Cumulative #Bitcoin $BTC Transaction Volume just went above $50,000,000,000,000.

Current value: $50,054,872,651,254

View metric:
https://t.co/pvF8bWfX75 https://t.co/FNCshfm0n4",glassnodealerts,162382,27,2
690,2021-10-19 05:16:07+00:00,1450329894626418695,"📉 #Bitcoin $BTC Miners' Netflow Volume (7d MA) just reached a 1-month low of -$244,923.53

Previous 1-month low of -$211,965.53 was observed on 27 September 2021

View metric:
https://t.co/SWRnCyqAn6 https://t.co/jDmqvlOpL4",glassnodealerts,162382,10,2
691,2021-10-19 05:16:06+00:00,1450329890277007363,"📈 #Bitcoin $BTC Percent Supply Last Active 5+ Years just reached an ATH of 22.847%

Previous ATH of 22.846% was observed on 18 October 2021

View metric:
https://t.co/90CEGcXoYk https://t.co/PFSbMGGwA1",glassnodealerts,162382,8,0
692,2021-10-19 05:16:04+00:00,1450329881062031360,"📈 #Bitcoin $BTC Exchange Outflow Volume (7d MA) just reached a 1-month high of $70,190,445.74

View metric:
https://t.co/vUIapG1iJt https://t.co/1OTYzFnySL",glassnodealerts,162382,12,1
693,2021-10-19 05:00:00+00:00,1450325838948446209,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $2.3B in
⬅️  $2.2B out
📈 Net flow: +$61.4M

#Ethereum $ETH
➡️  $548.3M in
⬅️  $646.2M out
📉 Net flow: -$97.9M

#Tether (ERC20) $USDT
➡️  $571.4M in
⬅️  $920.5M out
📉 Net flow: -$349.0M

https://t.co/dk2HbGwhVw",glassnodealerts,162382,65,8
694,2021-10-19 04:16:00+00:00,1450314764857511945,"📈 #Bitcoin $BTC Number of UTXOs in Profit (7d MA) just reached an ATH of 122,783,933.036

View metric:
https://t.co/JhaqOL08GQ https://t.co/0vnFTmYbD0",glassnodealerts,162382,10,2
695,2021-10-19 03:15:50+00:00,1450299624560992256,"📉 #Bitcoin $BTC Percent Supply Last Active 1+ Years just reached a 1-month low of 53.684%

Previous 1-month low of 53.792% was observed on 27 September 2021

View metric:
https://t.co/1j255TMTVz https://t.co/agkr1O6PjF",glassnodealerts,162382,3,1
696,2021-10-19 03:15:49+00:00,1450299620194725891,"📉 #Bitcoin $BTC HODLer Net Position Change just reached a 1-month low of 29,979.784

Previous 1-month low of 31,200.326 was observed on 14 October 2021

View metric:
https://t.co/CU3jPaaHXh https://t.co/dgxEB4rdEi",glassnodealerts,162382,3,1
697,2021-10-19 03:15:48+00:00,1450299615450963970,"📈 #Bitcoin $BTC Amount of Supply Last Active 6m-12m (1d MA) just reached a 2-year high of 3,890,446.268 BTC

Previous 2-year high of 3,890,377.960 BTC was observed on 18 October 2021

View metric:
https://t.co/A9C42UhPRP https://t.co/wwXvLKfJhg",glassnodealerts,162382,2,0
698,2021-10-19 03:15:47+00:00,1450299610925252611,"📈 #Bitcoin $BTC Average Coin Dormancy (7d MA) just reached a 1-month high of 15.055

Previous 1-month high of 14.366 was observed on 16 October 2021

View metric:
https://t.co/3oUJYennt5 https://t.co/AprUOp9tMn",glassnodealerts,162382,1,1
699,2021-10-19 03:15:46+00:00,1450299606198362115,"📈 #Bitcoin $BTC SOPR (7d MA) just reached a 1-month high of 1.00697

Previous 1-month high of 1.00685 was observed on 16 October 2021

View metric:
https://t.co/uM4SoOVgow https://t.co/PoWhBk4Ozf",glassnodealerts,162382,2,0
700,2021-10-19 02:15:38+00:00,1450284474634313730,"📈 #Bitcoin $BTC Mean Liquidated Volume in Futures Contracts Short Positions just reached a 9-month high of $217,030.02 on #Binance

Previous 9-month high of $134,961.87 was observed on 10 September 2021

View metric:
https://t.co/IOzxeD4O9G https://t.co/AyoKskktCt",glassnodealerts,162382,20,7
701,2021-10-18 23:15:59+00:00,1450239266135674880,"📈 #Bitcoin $BTC Mining Difficulty just reached a 4-month high of 86,253,509,485,142,405,545,984

Previous 4-month high of 85,610,685,580,095,705,317,376 was observed on 03 July 2021

View metric:
https://t.co/uH8dpKhxJ7 https://t.co/5jnYC0FgPb",glassnodealerts,162382,7,0
702,2021-10-18 23:15:58+00:00,1450239260779417601,"📈 #Bitcoin $BTC Percent UTXOs in Profit (7d MA) just reached a 6-month high of 98.533%

View metric:
https://t.co/Z8rNEec5bM https://t.co/Yu3PRnRNKY",glassnodealerts,162382,3,1
703,2021-10-18 23:15:57+00:00,1450239256144891913,"📈 #Bitcoin $BTC Stock-to-Flow Deflection (7d MA) just reached a 5-month high of 0.541

View metric:
https://t.co/v34pulJLyr https://t.co/JxbKz0OCed",glassnodealerts,162382,4,0
704,2021-10-18 23:15:56+00:00,1450239251438768132,"📉 #Bitcoin $BTC Number of UTXOs in Loss (7d MA) just reached a 6-month low of 1,823,469.512

View metric:
https://t.co/qT6K0V2xdL https://t.co/fy1qKZALcJ",glassnodealerts,162382,1,0
705,2021-10-18 21:15:57+00:00,1450209056149409801,"📈 #Bitcoin $BTC Relative Unrealized Profit (7d MA) just reached a 5-month high of 0.629

View metric:
https://t.co/7WHEAsLzuU https://t.co/slH8QeTKbI",glassnodealerts,162382,17,1
706,2021-10-18 21:15:56+00:00,1450209051569164289,"📉 #Bitcoin $BTC Amount of Supply Last Active 7y-10y just reached a 4-month low of 1,307,197.569 BTC

Previous 4-month low of 1,307,204.684 BTC was observed on 17 October 2021

View metric:
https://t.co/SXdwx1ntOG https://t.co/weUSUwJZFX",glassnodealerts,162382,6,0
707,2021-10-18 20:16:01+00:00,1450193974048829442,"📈 #Bitcoin $BTC Supply in Profit (7d MA) just reached a 6-month high of 18,208,719.739 BTC

View metric:
https://t.co/iA2PiXhX8N https://t.co/klLpyWbrVA",glassnodealerts,162382,9,0
708,2021-10-18 20:16:00+00:00,1450193969481142274,"📉 #Bitcoin $BTC Amount of Supply Last Active 2y-3y (1d MA) just reached a 1-month low of 1,874,510.544 BTC

Previous 1-month low of 1,874,641.183 BTC was observed on 16 October 2021

View metric:
https://t.co/ov1FrjgNQz https://t.co/xVgsTDRvLI",glassnodealerts,162382,6,0
709,2021-10-18 19:15:34+00:00,1450178761782185985,"📈 #Bitcoin $BTC Percent Addresses in Profit (7d MA) just reached a 6-month high of 97.225%

View metric:
https://t.co/ik5IkrcQZM https://t.co/jsg6ynTPEy",glassnodealerts,162382,17,0
710,2021-10-18 19:15:33+00:00,1450178756568653829,"📈 #Bitcoin $BTC Percent Supply in Profit (7d MA) just reached a 5-month high of 96.678%

View metric:
https://t.co/j7YdXmPRtr https://t.co/5H4NhioF0I",glassnodealerts,162382,11,0
711,2021-10-18 19:15:31+00:00,1450178750604263424,"📉 #Bitcoin $BTC Supply in Loss (7d MA) just reached a 5-month low of 616,427.145 BTC

View metric:
https://t.co/xF3a2VMQxm https://t.co/Wi8CKZvH4p",glassnodealerts,162382,3,0
712,2021-10-18 19:15:30+00:00,1450178745629827083,"📉 #Bitcoin $BTC Number of Addresses in Loss (7d MA) just reached a 6-month low of 1,049,720.649

View metric:
https://t.co/s2ciFMlDcX https://t.co/PfvcIRvnWM",glassnodealerts,162382,4,0
713,2021-10-18 19:15:29+00:00,1450178740357668865,"📉 #Bitcoin $BTC Number of UTXOs in Loss (7d MA) just reached a 5-month low of 1,862,389.167

View metric:
https://t.co/qT6K0V2xdL https://t.co/R06g8G5quA",glassnodealerts,162382,4,1
714,2021-10-18 18:15:55+00:00,1450163749399240706,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 7y-10y (7d MA) just reached a 4-month high of 24.911

Previous 4-month high of 24.696 was observed on 17 October 2021

View metric:
https://t.co/LauWkuHIY5 https://t.co/0onT6VZjXl",glassnodealerts,162382,13,0
715,2021-10-18 18:15:54+00:00,1450163744621924353,"📈 #Bitcoin $BTC aSOPR (7d MA) just reached a 1-month high of 1.05109

Previous 1-month high of 1.05086 was observed on 16 October 2021

View metric:
https://t.co/yJqatjFTgP https://t.co/875cSi0GsR",glassnodealerts,162382,8,0
